date,V1,V2,V4,V5,V7,V8,V1_fuel,V2_fuel,V4_fuel,V5_fuel,V7_fuel,V8_fuel,FuelScore
2003-05-31,31.3486623014,35.63121489216455,2.4587922702757066,12.358857,25.3,1.152510092415265,0.0,,74.16666666666666,71.66666666666667,33.88567637120581,63.14740379353555,54.46167060820747
2003-06-30,30.8740428902,35.63121489216455,2.4587922702757066,12.358857,26.0,1.5656910980128953,0.0,,75.0,70.0,35.873605519673525,100.0,68.15405198379364
2003-07-31,30.8740428902,36.605998474190216,2.6793834339122347,12.29993,26.25,1.5656910980128953,0.0,,65.83333333333334,58.333333333333336,36.44290059658333,100.0,64.1615585513815
2003-08-31,30.8740428902,36.605998474190216,2.6793834339122347,12.29993,26.5,1.5656910980128953,0.0,,66.66666666666667,56.666666666666664,37.0127271017013,100.0,63.75914058177492
2003-09-30,29.8077294542,36.605998474190216,2.6793834339122347,12.29993,26.75,1.3332527485044348,0.0,,67.5,55.00000000000001,37.58329451883829,87.80553037884562,58.75951277449983
2003-10-31,29.8077294542,38.51958495357493,2.6968326814821517,12.144751,27.0,1.3332527485044348,0.0,,63.333333333333336,48.333333333333336,38.15481052813158,87.16959739747358,56.32258798050889
2003-11-30,29.8077294542,38.51958495357493,2.6968326814821517,12.144751,27.25,1.3332527485044348,0.0,,64.16666666666666,46.666666666666664,38.727481316768056,86.55318755435721,55.688187388307064
2003-12-31,29.1419011098,38.51958495357493,2.6968326814821517,12.144751,27.5,0.9523583675758954,0.0,,65.0,45.0,39.30151188441575,27.21294708839541,32.91509573991211
2004-01-31,29.1419011098,38.37304967957781,3.058825246516081,12.215914,27.5,0.9523583675758954,0.0,,55.833333333333336,53.333333333333336,39.07765081268001,27.578324940100995,35.207721584485306
2004-02-29,29.1419011098,38.37304967957781,3.058825246516081,12.215914,27.4,0.9523583675758954,0.0,,56.666666666666664,51.66666666666667,38.513282596956095,27.93869768330329,34.78010848870644
2004-03-31,28.8247136665,38.37304967957781,3.058825246516081,12.215914,27.3,0.9633001409189552,0.0,,57.5,50.0,37.93565539775181,29.99646625557455,34.990530844832364
2004-04-30,28.8247136665,38.28458261338599,3.3989903531965155,12.219274,27.2,0.9633001409189552,0.0,,35.83333333333333,53.333333333333336,37.34380159306164,30.342480828110073,35.08360176507892
2004-05-31,28.8247136665,38.28458261338599,3.3989903531965155,12.219274,27.1,0.9633001409189552,0.0,,36.66666666666667,51.66666666666667,36.73666000514211,30.685189909387155,34.64325564990247
2004-06-30,28.118988963,38.28458261338599,3.3989903531965155,12.219274,27.0,1.029363623209599,0.0,,37.5,50.0,36.11306394380408,41.33546703098902,38.086526150703044
2004-07-31,28.118988963,39.083397800409934,4.003815639181304,12.157168,26.916666666666668,1.029363623209599,0.0,,18.33333333333333,38.333333333333336,35.52568074740128,41.59712085941513,33.568427896797154
2004-08-31,28.118988963,39.083397800409934,4.003815639181304,12.157168,26.833333333333332,1.029363623209599,0.0,,19.16666666666667,36.666666666666664,34.91637901048543,41.859831750261236,33.097615722670746
2004-09-30,28.351034438,39.083397800409934,4.003815639181304,12.157168,26.75,1.021286660543701,2.5,,20.0,35.0,34.28322328874435,40.740596916118676,32.40742274437844
2004-10-31,28.351034438,39.75295216440024,4.492277992277992,12.272636,26.666666666666668,1.021286660543701,2.5,,0.8333333333333286,53.333333333333336,33.62402932683096,40.909046723213976,37.233989445728334
2004-11-30,28.351034438,39.75295216440024,4.492277992277992,12.272636,26.583333333333332,1.021286660543701,2.5,,1.6666666666666714,51.66666666666667,32.936321646704066,41.077175518217395,36.71638617753327
2004-12-31,28.5070905645,39.75295216440024,4.492277992277992,12.272636,26.5,1.1118792126833188,5.0,,2.5,50.0,32.21728184704818,55.649090414653855,41.92956110860534
2005-01-31,28.5070905645,40.34813276707645,4.7170563329567035,12.277015,26.0,1.1118792126833188,5.0,,0.8333333333333286,53.333333333333336,30.018205463436253,55.76163940552704,42.62638989835831
2005-02-28,28.5070905645,40.34813276707645,4.7170563329567035,12.277015,26.1,1.1118792126833188,5.0,,1.6666666666666714,51.66666666666667,30.00506640643323,55.87474496116609,42.18383161340647
2005-03-31,29.0099880642,40.34813276707645,4.7170563329567035,12.277015,26.2,1.1118141313856733,10.0,,2.5,50.0,30.01293686772829,55.752090522953736,42.26537516237098
