date,skew_raw,skew_pctl_1y,skew_pctl_5y,skew_zscore_3m,skew_zscore_1y,skew_zscore_3y,skew_delta_zscore_3m,skew_delta_zscore_1y
1990-07-18,133.75,91.30434782608695,,1.3980415676421647,1.2528325788107053,,,
1990-07-19,137.94000244140625,94.96402877697841,,1.746913271303494,1.7081993116271952,,,
1990-07-20,109.70999908447266,12.142857142857142,,-0.996071159119272,-1.4857987160364048,,,
1990-07-23,127.12999725341797,69.50354609929079,,0.6848335312666637,0.4849185856830068,,,
1990-07-24,127.61000061035156,70.4225352112676,,0.7246495149221411,0.5369857810361287,,,
1990-07-25,130.85000610351562,79.02097902097903,,1.026694849318289,0.9001117553220565,,,
1990-07-26,131.0,79.16666666666666,,1.0237770293207527,0.9113548324407139,,,
1990-07-27,127.62000274658203,69.6551724137931,,0.6852945566696719,0.5237626550893474,,,
1990-07-30,132.44000244140625,84.93150684931507,,1.1074381195335146,1.0666811627629438,,,
1990-07-31,132.07000732421875,83.6734693877551,,1.0387755382843744,1.0173041588261293,,,
1990-08-01,131.00999450683594,78.37837837837837,,0.9318691731809554,0.8908041807283178,,,
1990-08-02,110.08000183105469,12.751677852348994,,-1.0286931233380565,-1.4848435857383284,,,
1990-08-03,119.5999984741211,30.0,,-0.14138373723793513,-0.3998550271446191,,,
1990-08-06,114.6500015258789,17.880794701986755,,-0.6010727464619928,-0.9586447794875911,,,
1990-08-07,119.08999633789062,27.631578947368425,,-0.18704082205300676,-0.4500024225048651,,,
1990-08-08,125.19000244140625,59.47712418300654,,0.37293107026164635,0.2473486143212329,,,
1990-08-09,128.89999389648438,72.07792207792207,,0.7039470574625611,0.6701452086066706,,,
1990-08-10,123.01000213623047,45.806451612903224,,0.14884634406948494,-0.0073107336447874455,,,
1990-08-13,119.33999633789062,28.846153846153843,,-0.18820996444073312,-0.42918885170758764,,,
1990-08-14,120.5199966430664,34.394904458598724,,-0.07132168824637111,-0.2916526224676797,,,
1990-08-15,120.04000091552734,32.91139240506329,,-0.1079235182158143,-0.34612584346746517,,,
1990-08-16,117.18000030517578,20.125786163522015,,-0.3680700354170795,-0.6758329760019396,,,
1990-08-17,117.36000061035156,22.5,,-0.34036964023258376,-0.651935100377797,,,
1990-08-20,118.36000061035156,25.465838509316768,,-0.23413158519497385,-0.5330234836837402,,,
