date,ig_oas_raw,us_10y,ig_spread_pctl_1y,ig_spread_pctl_5y,ig_spread_zscore_3m,ig_spread_zscore_1y,ig_spread_zscore_3y,ig_spread_delta_zscore_3m,ig_spread_delta_zscore_1y
2000-11-13,1.87,5.77,97.21115537848605,98.23874755381604,1.6716599789448994,1.4332596884335502,2.0419404357221733,0.1617560854963238,1.064343210862559
2000-11-14,1.86,5.76,95.2191235059761,97.75171065493646,1.4791072986767229,1.3808327155778266,2.004323583437821,0.07582829539667135,1.0293451756215894
2000-11-15,1.87,5.72,96.81274900398407,98.14453125,1.5514299911111475,1.4118417382633661,2.0275960857933413,0.07398461651007571,1.0552289259763072
2000-11-16,1.87,5.68,96.41434262948208,98.04878048780488,1.4937429092921684,1.401152281025707,2.020459522284351,0.031006170339618055,1.0506969932122958
2000-11-17,1.88,5.71,98.40637450199203,98.53801169590643,1.5610019062958933,1.4321013347438638,2.043624645777891,0.07381576620758934,1.0764601832758927
2000-11-20,1.9,5.68,99.60159362549801,98.83154819863681,1.7386172701084432,1.5044445790342849,2.096667772161487,0.11450059682653846,1.1677491980340764
2000-11-21,1.9,5.67,99.20318725099602,98.73540856031128,1.6672557397286283,1.4928565359201118,2.0888991684370297,0.15837813079370022,1.1268198460994827
2000-11-22,1.92,5.62,99.60159362549801,98.83381924198251,1.8254002755972178,1.564644315059986,2.1412960469130797,0.19845762061256478,1.217463132353241
2000-11-23,1.92,,99.20318725099602,98.7378640776699,1.7470205323535881,1.5524250838583027,2.1330643128147653,0.24116483093263952,1.1760453696416922
2000-11-24,1.92,5.63,98.80478087649402,98.64209505334627,1.6751807923603599,1.5404446147783193,2.1249998885071175,0.24034524922302847,1.1705483360533848
2000-11-27,1.94,5.64,99.60159362549801,98.83720930232558,1.8183125514456224,1.611361835217578,2.1767997152132916,0.2794401932547732,1.1892294211010337
2000-11-28,1.95,5.59,99.60159362549801,98.83833494675702,1.8419664991336464,1.6401582791466192,2.198140157380581,0.31967613792452987,1.2488967191125762
2000-11-29,1.96,5.55,99.60159362549801,98.8394584139265,1.8609601136641507,1.668604901523894,2.2192287860515005,0.3594110310619163,1.2725329820421583
2000-11-30,1.99,5.48,99.60159362549801,98.84057971014492,2.0655138738084515,1.7796525456130414,2.2994562577448345,0.4815999177421224,1.3910049837546796
2000-12-01,1.99,5.52,99.20318725099602,98.74517374517374,1.9645772598115372,1.7650238496699524,2.2897385599058593,0.47796948625307256,1.3837413995451442
2000-12-04,2.01,5.53,99.60159362549801,98.84281581485052,2.0526338117869765,1.833599068681604,2.3393455040915825,0.5574090813478914,1.471522821035599
2000-12-05,2.03,5.43,99.60159362549801,98.84393063583815,2.1252650143601066,1.9009754630012026,2.3881822973499274,0.6354949470607216,1.522729117176961
2000-12-06,2.02,5.32,99.20318725099602,98.7487969201155,1.9348586707576017,1.8437674365740548,2.34807063956801,0.5888649085191264,1.4849823290095265
2000-12-07,2.04,5.32,99.60159362549801,98.84615384615385,2.0122679357026443,1.9110943809795027,2.39645036408019,0.7087625762962058,1.5357223298509435
2000-12-08,2.04,5.35,99.20318725099602,98.75120076849183,1.9186814697101024,1.8950912260476371,2.3855201354690823,0.702607356735059,1.5271491318199863
2000-12-11,2.02,5.37,98.00796812749005,98.46449136276392,1.675037100475897,1.7973382479669107,2.3160408549296805,0.5725878491973837,1.4586671153563868
2000-12-12,2.02,5.36,97.60956175298804,98.37008628954938,1.611186520156851,1.78400633252608,2.3057421156412894,0.6532593286970472,1.486515102330336
2000-12-13,2.02,5.29,97.21115537848605,98.27586206896551,1.5519706482768292,1.7718694084888265,2.2955582160278936,0.6501772978018965,1.5502442810596069
2000-12-14,2.0,5.23,96.41434262948208,98.08612440191388,1.3409570365029744,1.6773729178415242,2.2274353570096825,0.6064470141988143,1.4842754788921106
2000-12-15,1.99,5.2,95.2191235059761,97.80114722753346,1.2198556223615213,1.6240694258942248,2.189047669112836,0.6035859321283887,1.3046231258313887
2000-12-18,1.99,5.17,94.82071713147411,97.70773638968481,1.1832054728468022,1.613087564201443,2.180137146340257,0.600705642538649,1.298112875900232
2000-12-19,1.99,5.19,94.42231075697211,97.6145038167939,1.1474486279152547,1.602385093258317,2.1712404169276684,0.5561351239230172,1.291611515767791
2000-12-20,1.98,5.08,94.02390438247012,97.52144899904671,1.0338837848737574,1.5495255603177647,2.1335680515983864,0.5954020268034049,1.18456212980143
2000-12-21,1.99,5.03,94.02390438247012,97.52380952380952,1.085249045996556,1.5810324422753517,2.153931316717808,0.550630863609908,1.2074606626858768
2000-12-22,2.0,5.02,96.01593625498009,98.00190294957184,1.1385078590121214,1.6116928293618091,2.1740536924340255,0.6733061887605847,1.1583164321328043
2000-12-25,,,0.0,0.0,,,,,
2000-12-26,2.02,5.04,96.41434262948208,98.10066476733144,1.2780684914640155,1.6862732206968865,2.2222396483375637,0.846222056264092,1.3194226110479317
2000-12-27,2.02,5.11,96.01593625498009,98.00759013282733,1.2496863043046857,1.6755251007122138,2.213118551218651,0.8002015235442643,1.3486831657527423
2000-12-28,2.03,5.13,98.00796812749005,98.48341232227487,1.3131378000692473,1.7065824189037435,2.2330427989072006,0.8382389484166658,1.2989879803747653
2000-12-29,2.03,5.12,97.60956175298804,98.39015151515152,1.2893694859722213,1.694708598985479,2.223829066441688,0.8333915638343699,1.2562641136725623
2000-12-31,2.02,,94.82071713147411,97.7294228949858,1.1728209265590115,1.640355898271545,2.1862184216729226,0.7437902121491027,1.1851857713648875
2001-01-01,,,0.0,0.0,,,,,
2001-01-02,2.04,4.92,98.00796812749005,98.48914069877243,1.3557083915906516,1.7166384379290476,2.23401763236827,0.7923124014295253,1.2741629966088077
2001-01-03,2.02,5.14,93.62549800796812,97.45283018867924,1.1308023894716936,1.6199847499825302,2.167996589321787,0.6606830808881805,1.246742584513265
2001-01-04,2.0,5.03,92.03187250996015,97.07822808671065,0.8962337725483467,1.523924880317627,2.1026817858168014,0.4873500918813425,1.147796353382057
2001-01-05,2.01,4.93,92.82868525896414,97.2693032015066,0.9893252910268318,1.5583923418466632,2.123039915268194,0.4875670091714459,1.170675653132989
2001-01-08,1.99,4.94,88.84462151394422,96.33113828786453,0.7363801425641298,1.463036784501513,2.0583834621711294,0.3156969451654901,1.1446581025029339
2001-01-09,1.96,4.98,87.64940239043824,96.05263157894737,0.34969172015676914,1.324436956370628,1.9659854707690094,0.1012021613008216,1.0546885050109907
2001-01-10,1.95,5.1,86.85258964143426,95.86854460093896,0.1946196408868958,1.2740579247967745,1.931036046056132,0.06067788941632801,1.0221717694287498
2001-01-11,1.94,5.14,86.05577689243027,95.68480300187618,0.03489623116225062,1.2241167042832923,1.8963719392478826,-0.10639644153375527,1.0261295303671067
2001-01-12,1.94,5.25,85.65737051792829,95.59512652296156,0.006708294495083642,1.2174434112280619,1.8901976295295513,-0.18644315420899704,0.8412531060703452
2001-01-15,1.93,,85.2589641434263,95.50561797752809,-0.16383260670987565,1.1663424905550366,1.855878507237476,-0.18352394460156307,0.8458700410444286
2001-01-16,1.94,5.24,85.2589641434263,95.50982226379794,-0.05468571610936199,1.206219601805924,1.8781712509285482,-0.17444607274641433,0.9432617681307429
2001-01-17,1.94,5.19,84.86055776892431,95.42056074766356,-0.08276686615119012,1.200678474192938,1.8722180150232546,-0.2525762923014301,0.9034986275429248
2001-01-18,1.93,5.12,84.06374501992032,95.23809523809523,-0.2620782296351509,1.1504436598768168,1.8381077567242963,-0.29046270532185425,0.9794719910044014
2001-01-19,1.91,5.19,82.47011952191235,94.86940298507463,-0.6068149496320321,1.0534360575958621,1.7761164910618141,-0.33339564120445675,0.8835065394941076
2001-01-22,1.89,5.25,80.87649402390437,94.50139794967382,-0.9571698424922804,0.9554583472624134,1.714527725799179,-0.461585788389391,0.7879917515615135
2001-01-23,1.82,5.3,72.90836653386454,92.6443202979516,-2.0538004635712026,0.6197362146791106,1.5126488042951647,-0.8273377845045724,0.5522340416452265
2001-01-24,1.85,5.33,74.9003984063745,93.11627906976744,-1.5605845878087945,0.757606432974383,1.5931850821844393,-0.8023315128683661,0.5989439649535149
2001-01-25,1.83,5.29,72.90836653386454,92.65799256505576,-1.8206933275123238,0.656057941019348,1.5326135410648416,-0.9735124663045519,0.5409684494241107
2001-01-26,1.84,5.29,74.10358565737052,92.94336118848653,-1.6337517760574383,0.6995761538189816,1.5567787528998869,-0.8735665704341989,0.5677361785991129
2001-01-29,1.83,5.32,72.11155378486056,92.4860853432282,-1.7427805489650956,0.645243253695053,1.5245331156793194,-0.9138957616188399,0.538086053652274
2001-01-30,1.79,5.24,69.32270916334662,91.84430027803522,-2.244989765901043,0.44027831353296737,1.4079005227313093,-1.0637144099070224,0.4240284034222306
2001-01-31,1.76,5.19,66.93227091633466,91.2962962962963,-2.538825230468112,0.28193613420054775,1.31982794963449,-1.1679144582431442,0.3749632104602988
2001-02-01,1.74,5.1,64.14342629482071,90.65679925994449,-2.6475171155023296,0.17156860540322474,1.2602443080734762,-1.2662893258238632,0.2814064267108306
2001-02-02,1.74,5.17,63.745019920318725,90.57301293900186,-2.503103721810646,0.16276439290721562,1.2572572011033023,-1.2632911869395604,0.2809737764421756
2001-02-05,1.75,5.18,65.73705179282868,91.04339796860572,-2.2692990705061233,0.206601551257178,1.282553666076438,-1.2078370640597915,0.2723225487358021
2001-02-06,1.76,5.22,66.53386454183267,91.23616236162361,-2.060560569401941,0.25140855546911467,1.3077999130991242,-1.1930880579026728,0.3367011042193774
2001-02-07,1.76,5.1,66.13545816733067,91.15207373271889,-1.9805692292302193,0.24321294741463567,1.3047390912592218,-1.1900467410189146,0.2996391409819963
2001-02-08,1.76,5.1,65.73705179282868,91.06813996316758,-1.9117877279175506,0.23486206978606639,1.3016949912621052,-1.1459706457917602,0.29919846234530034
2001-02-09,1.77,5.03,67.72908366533864,91.53633854645814,-1.7434803655004636,0.28245089267032375,1.3270055938453078,-1.1293908455930424,0.18086186659044468
2001-02-12,1.78,5.05,68.52589641434263,91.72794117647058,-1.590025076550567,0.331256941065906,1.352264712155431,-1.069895339959801,0.09947131297286904
2001-02-13,1.77,5.07,66.93227091633466,91.3682277318641,-1.6422863799389984,0.266975120339944,1.3206412560573113,-1.1651262144039198,0.03463510654364055
2001-02-14,1.77,5.13,66.53386454183267,91.28440366972477,-1.5862974092403377,0.25931659517333044,1.3175369668978,-1.2451279838609544,-0.0015985139596998987
2001-02-15,1.78,5.19,68.12749003984064,91.6590284142988,-1.4391792995574766,0.30999318685904326,1.3428096128147156,-1.1828633490610685,-0.009334285193353997
2001-02-16,1.78,5.11,67.72908366533864,91.57509157509158,-1.3927269651832084,0.30261814012292243,1.3397003764852025,-1.2620261749370636,-0.008768934683775154
2001-02-19,1.78,,67.33067729083665,91.49130832570906,-1.348825349245552,0.29514751062818506,1.336562013073839,-1.2572775732301176,-0.008215098004982657
2001-02-20,1.78,5.11,66.93227091633466,91.40767824497257,-1.3072119047099295,0.2875746823099724,1.3340851864302858,-1.252869932468347,-0.007089931443812203
2001-02-21,1.78,5.14,66.53386454183267,91.32420091324201,-1.265158249407975,0.2798924495265688,1.3310250215657828,-1.3314693856910091,-0.00656537361554288
2001-02-22,1.8,5.15,69.7211155378486,92.06204379562044,-1.0445023612773316,0.39619417008412283,1.384909679029357,-1.2439641090624964,0.0874047076533695
2001-02-23,1.81,5.1,70.1195219123506,92.16043755697356,-0.92281799754533,0.45226801554065227,1.4101863341939607,-1.2163368859832417,0.043065265791256246
2001-02-26,1.82,5.05,70.91633466135458,92.34972677595628,-0.8032941762713768,0.5095615467470871,1.4354030218723421,-1.2700909988659543,0.035447356211181
2001-02-27,1.81,4.96,69.32270916334662,91.99272065514104,-0.8677319655825385,0.4392356852243424,1.403547648891752,-1.32578816444561,0.00738897727156318
2001-02-28,1.81,4.92,68.92430278884463,91.9090909090909,-0.839264986119023,0.4328356193488775,1.4002634585567664,-1.4007634493327266,0.007882285311489712
2001-03-01,1.78,4.87,64.14342629482071,90.82652134423252,-1.0830583904172597,0.22744170414848483,1.3113016389819494,-1.6735337588527177,-0.07732136979251591
2001-03-02,1.79,4.95,66.93227091633466,91.47005444646098,-0.958026118757527,0.2862498976688798,1.3368480799598896,-1.557517538905175,-0.048035938903585595
2001-03-05,1.78,4.98,63.34661354581673,90.66183136899365,-1.0194767474673128,0.21002627547652133,1.3052535185579517,-1.7010681055029813,-0.11240068055934471
2001-03-06,1.78,4.99,62.94820717131474,90.57971014492753,-0.9884900687160234,0.20124257386065267,1.3023547010727727,-1.6938486521869844,-0.11154958032842943
2001-03-07,1.77,4.92,60.55776892430279,90.04524886877829,-1.049992223813851,0.12154745651526758,1.2708194434191036,-1.675790791451643,-0.10276769123106466
2001-03-08,1.76,4.89,57.76892430278885,89.42133815551537,-1.1104333465481955,0.03940188530301943,1.2393431973138935,-1.7446044472230606,-0.1306259057476269
2001-03-09,1.76,4.95,57.37051792828686,89.3405600722674,-1.0766696904505013,0.02801047145329213,1.2366384804725272,-1.7438589370355344,-0.16618101127488094
2001-03-12,1.77,4.92,60.1593625498008,89.98194945848375,-0.9486625282371937,0.09112711327825682,1.262695824147604,-1.5862458045632675,-0.209321100160345
2001-03-13,1.78,4.95,62.54980079681275,90.53201082055907,-0.8230080078062897,0.1561405508480038,1.2887765729438214,-1.467928875046221,-0.17918747298273963
2001-03-14,1.79,4.84,66.53386454183267,91.44144144144144,-0.6990401406409855,0.22420479167561996,1.3148313024201561,-1.388882772525823,-0.44062834922143357
2001-03-15,1.79,4.81,66.13545816733067,91.35913591359136,-0.6734448881522458,0.21667313125063026,1.3119774738714705,-1.3857119620076868,-0.5470238309646835
2001-03-16,1.78,4.78,61.354581673306775,90.28776978417267,-0.7466830051911428,0.13108719312279282,1.2802841704498549,-1.4184383671949718,-0.5732006119773068
2001-03-19,1.77,4.82,58.16733067729084,89.57771787960466,-0.8196077898003683,0.04442322513664492,1.248647128208922,-1.5366092171387067,-0.6349255549579302
2001-03-20,1.78,4.78,60.95617529880478,90.21543985637342,-0.6920141411879713,0.11533050370148007,1.2749128193262238,-1.4963623256603291,-0.6022982520586775
2001-03-21,1.78,4.77,60.55776892430279,90.13452914798206,-0.6838232831226143,0.10709000596427588,1.2722532662955437,,-0.5986474709565996
2001-03-22,1.79,4.73,65.73705179282868,91.30824372759857,-0.5553392959107647,0.1801458384633827,1.2985468078170408,-1.5061273822335037,-0.6382559817770552
2001-03-23,1.8,4.8,67.72908366533864,91.7636526410027,-0.4231781201058431,0.2544942097355743,1.3248143234868293,-1.4210308909766396,-0.6772044020573955
2001-03-26,1.79,4.85,64.9402390438247,91.1449016100179,-0.5084737896417358,0.1658032746710644,1.2930204455209393,-1.540779144232679,-0.7736490504515541
2001-03-27,1.78,5.0,58.964143426294825,89.81233243967829,-0.5998891360684643,0.07600864708844253,1.2613307365176039,-1.6186999518970366,-0.7616575280823792
2001-03-28,1.8,4.97,67.33067729083665,91.69642857142857,-0.3350070388713042,0.23527307050972968,1.3170047143368249,-1.4050828277618153,-0.7344740383247748
